datasets/LJS/wavs/LJ012-0052.wav|hiː klˈeɪmd təbi ɐdmˈɪɾᵻd tə bˈeɪl, ænd wʌz tˈeɪkən fɹʌm nˈuːɡeɪt ˌɑːn ɐ ɹˈɪt ʌv hˈeɪbiəz bɪfˌoːɹ wˈʌn ʌvðə dʒˈʌdʒᵻz sˈɪɾɪŋ æt wˈɛstmɪnstɚ.
datasets/LJS/wavs/LJ011-0203.wav|məsjˈɜː lə mˈɛɹ wʌz ɐpˈiːld tuː, ænd dᵻsˈaɪdᵻd tə lˈiːv ɪt tə ðə jˈʌŋ lˈeɪdi, hˌuː ɐtwˈʌns ɐbˈændənd wˈeɪkfiːld.
datasets/LJS/wavs/LJ019-0141.wav|ðɪ ˈoʊld wˈɔːɹdz, dˈeɪ ɹˈuːmz ænd slˈiːpɪŋ ɹˈuːmz kəmbˈaɪnd, ʌvwˈɪtʃ ðə ɹˈiːdɚ hɐz ɔːlɹˌɛdi hˈɜːd sˈoʊ mˌʌtʃ,
datasets/LJS/wavs/LJ003-0322.wav|ɛksˈɛpt fɚðə jˈuːs ʌvðə dˈɛɾɚz, ɔːɹ æz mˈɛdɪkəl kˈʌmfɚts fɚðɪ ɪnfˈɜːmɚɹi.
datasets/LJS/wavs/LJ027-0028.wav|sˈʌtʃ stɹˈʌktʃɚz ɔːɹ ˈɔːɹɡənz ɑːɹ mˈoʊst ˈɔfən fˈaʊnd ɪntˈɜːnəli.
datasets/LJS/wavs/LJ047-0068.wav|ænd hɪz ɹˌɛkəmɛndˈeɪʃən wʌz ɐksˈɛptᵻd. hiː dᵻsˈaɪdᵻd, haʊˈɛvɚ, nˌɑːt tʊ ˈɪntɚvjˌuː mɚɹˈiːnə ˈɑːswəld æt ðæt tˈaɪm, ænd mˈɪɹli dɪtˈɜːmɪnd
datasets/LJS/wavs/LJ036-0053.wav|ˈɛnd kwˈoʊt. æz mɪsˈɛs blˈɛdsoʊ sˈɛd ðiːz wˈɜːdz, ʃiː pˈɔɪntᵻd tə hɜː ɹˈaɪt ˈɛlboʊ.
datasets/LJS/wavs/LJ007-0046.wav|lˈæfɪŋ ænd ʌpɹˈoːɹɪəs, ˈʌɾɚli ʌnmˈaɪndfəl ʌvðə kəmpˈæniənʃˌɪp ʌv mˈɛn əpˌɑːn hˈuːm lˈeɪ ðə ʃˈædoʊ əvən ɪmpˈɛndɪŋ ʃˈeɪmfəl dˈɛθ.
datasets/LJS/wavs/LJ033-0149.wav|ðɪ ˌɛfbˌiːˈaɪ lˈæbɹətˌɔːɹi dɪvˈɛləpt ɐ lˈeɪtənt pˈɑːmpɹɪnt ænd lˈeɪtənt fˈɪŋɡɚpɹˌɪnt ɑːnðə bˈæɡ.
datasets/LJS/wavs/LJ018-0334.wav|wˈɛbstɚ, ɪt mˈeɪ biː mˈɛnʃənd hˈɪɹ, wʌz wˈʌn ʌvðə wˈɜːst pɹˈɪzənɚz ˈɛvɚ ɹɪmˈɛmbɚd ɪn nˈuːɡeɪt
datasets/LJS/wavs/LJ043-0073.wav|ˌɑːn ɑːktˈoʊbɚ nˈaɪn, naɪntˈiːn sˈɪkstitˈuː hiː wɛnt tə ðə dˈæləs ˈɑːfɪs ʌvðə tˈɛksəs ɛmplˈɔɪmənt kəmˈɪʃən
datasets/LJS/wavs/LJ028-0169.wav|ɐ skwˈɛɹ ɛnklˈoʊʒɚ tˈuː fˈɜːlɑːŋz ˈiːtʃ wˈeɪ, wɪð ɡˈeɪts ʌv sˈɑːlɪd bɹˈæs; wˌɪtʃ wʌz ˈɑːlsoʊ ɹɪmˈeɪnɪŋ ɪn maɪ tˈaɪm.
datasets/LJS/wavs/LJ032-0052.wav|ɐkˈoːɹdɪŋ tə klˈaɪnz ʃˈɪpɪŋ ˈɔːɹdɚ fˈɔːɹm, wˈʌn ɪtˈælɪən kˈɑːɹbaɪn sˈɪks pˈɔɪnt fˈaɪv ˈɛks fˈoːɹ ˈɛks skˈoʊp,
datasets/LJS/wavs/LJ015-0030.wav|ðə bˈæŋk hɐdbɪn kəndˈʌktᵻd ˌɑːn fˈɑːls pɹˈɪnsɪpəlz;
datasets/LJS/wavs/LJ006-0115.wav|ðɛɹ ɚɹˈɪdʒɪnəl kˈæpɪɾəl hɐdbɪn ɐ fjˈuː ʃˈɪlɪŋz, ænd fɔːɹ ðɪs ðeɪ pˈɜːtʃɪsd ðə ɹˈaɪt tə tˈæks ðɛɹ fˈɛloʊz tə ðɪ ɛkstˈɛnt ʌv pˈaʊndz pɜː wˈiːk.
datasets/LJS/wavs/LJ039-0237.wav|ðə kəmˈɪʃən ɐɡɹˈiːz wɪððə tˈɛstᵻməni ʌv mɚɹˈiːn mˈɑːɹksmənʃˌɪp ˈɛkspɜːt zˈɑːəm
datasets/LJS/wavs/LJ027-0081.wav|ɛɡzˈɪbɪt ɐ ɹɪmˈɑːɹkəbəl sˈɪɹiz ʌv həmˈɑːlədʒɪz pˈɔɪntɪŋ tʊ ɐ fˈaɪvtˈoʊd ˈænsɛstɚ,
datasets/LJS/wavs/LJ031-0045.wav|dˈɑːktɚ kˈæɹɪkˌoʊ nˈoʊɾᵻd tˈuː wˈuːndz: ɐ smˈɔːl bˈʊlɪt wˈuːnd ɪnðə fɹˈʌnt lˈoʊɚ nˈɛk,
datasets/LJS/wavs/LJ019-0393.wav|θɹˈiː jˈɪɹz ˈæftɚ ðɪ ˈædvɛnt ʌvðə pɹˈɪzən kəmˈɪʃənɚz, ɪt wʌz dᵻsˈaɪdᵻd ðæt nˈuːɡeɪt wʌz ɐn ɛksˈɛsɪvli kˈɔstli ænd ɹɪdˈʌndənt ɪstˈæblɪʃmənt.
datasets/LJS/wavs/LJ040-0209.wav|wˈɛl aɪv ɡɑːt tə lˈɪv wɪð hɜː. ˈaɪ ɡˈɛs ˈaɪ lˈʌv hɜː, ˈɛnd kwˈoʊt.
datasets/LJS/wavs/LJ004-0222.wav|mˈiːt wʌz nˌoʊ lˈɑːŋɡɚɹ ˈɪʃuːd ɹˈɔː, təbi ɪmpˈɜːfɛktli kˈʊkt bɪfˌoːɹ ɐ wˈɔːɹd fˈaɪɚ ænd bˈoʊltᵻd ɡlˈʌʔn̩əsli, ðə hˈoʊl tˈuː pˈaʊndz æt wˈʌn sˈɪɾɪŋ.
datasets/LJS/wavs/LJ009-0139.wav|ɪn spˈaɪt ʌvðə θɹˈɔŋ, ˈoʊɪŋ tə ðɪ ˈɛksələnt ɐɹˈeɪndʒmənts mˌeɪd baɪ ðə ʃˈɛɹɪfs,
datasets/LJS/wavs/LJ020-0087.wav|wˈʌn wˈɜːd wɪð ɹɪɡˈɑːɹd tə ɡˌɛɾɪŋ ˌʌp ˈɜːli ɪn ˈɔːɹdɚ tə ɡˈɪv dˈoʊ ɐ tʃˈæns fɚðə sˈɛkənd ɹˈaɪzɪŋ.
datasets/LJS/wavs/LJ008-0175.wav|ðɪs wɛnt ˌɑːn fɔːɹ mˈoːɹ ðˌænən ˈaɪʊɹ, ænd ʌntˈɪl ðə mˈeɪlfæktɚz wɜː kˈʌt dˌaʊn ænd ðə ɡˈæloʊz ɹɪmˈuːvd;
datasets/LJS/wavs/LJ025-0058.wav|bˌʌt ðə fˈækt, ɪmpˈoːɹtənt æz ɪt wˈʌz, fˈɛl ˌɪntʊ əblˈɪviən ænd hædtə biː ɹˌiːdɪskˈʌvɚd baɪ tɹᵻvˈɜːɹænəs ɪn eɪtˈiːn ˈoʊ sˈɛvən.
datasets/LJS/wavs/LJ022-0011.wav|wˌɛn wˈʌn ʌv ðiːz ʃˈɪps ɪz ˌʌndɚ kənstɹˈʌkʃən ænd ðə stˈiːl fɹˈeɪmz hɐvbɪn sˈɛt ɪnðə kˈiːl,
datasets/LJS/wavs/LJ037-0219.wav|ˈɑːswəldz dʒˈækɪt
datasets/LJS/wavs/LJ008-0190.wav|wɜː blˈɑːkt baɪ pˈɜːsənz hˌuː hɐd ˌoʊvɚflˈoʊd fɹʌmðɪ ˈɛɹiə ɪn fɹˈʌnt ʌvðə dʒˈeɪl.
datasets/LJS/wavs/LJ019-0357.wav|ðə sˈɛkɹətɹi ʌv stˈeɪt wʌz ɛmpˈaʊɚd tə dˈiːl ɹˈæðɚ sʌmˈɛɹəli wɪð "ɪnˈædɪkwət" pɹˈɪzənz, ɪn ˈʌðɚ wˈɜːdz,
datasets/LJS/wavs/LJ043-0122.wav|hˌuː hɐd pɹˈiːvɪəsli ˈɪntɚvjˌuːd ˈɑːswəld, sˈɔː hˌɪm ˌɑːn tˈɛlɪvˌɪʒən ænd hˈɜːd ɐ ɹˈeɪdɪˌoʊ dɪbˈeɪt ɪn wˌɪtʃ hiː ɛnɡˈeɪdʒd ˌɑːn ˈɔːɡəst twˈɛntiwˌʌn, naɪntˈiːn sˈɪkstiθɹˈiː.
datasets/LJS/wavs/LJ013-0161.wav|ðə fˈɜːnɪtʃɚ tˈɜːnd ˈʌpsaɪd dˈaʊn, ðə dɹˈɔːɹz ʌvðɪ ˈɛskɹɪtwˌɑːɹ ˈoʊpən ænd ɹˈaɪfəld,
datasets/LJS/wavs/LJ002-0319.wav|ˈɪʃuːd wˈʌns ɐ wˈiːk, ænd dɪvˈaɪdᵻd æz fˈɑːɹ æz ɪt wʊd ɡˌoʊ ɐ vˈɛɹi pɹɪkˈɛɹɪəs ænd ʌnsˈɜːtən ɹˈæʃən.
datasets/LJS/wavs/LJ001-0178.wav|ðə dˈuː ɹɪlˈeɪʃən ʌv lˈɛɾɚ tə pˈɪktʃɚz ænd ˈʌðɚɹ ˈɔːɹnəmənt wʌz θˈʌɹoʊli ˌʌndɚstˈʊd baɪ ðɪ ˈoʊld pɹˈɪntɚz; sˌoʊ ðˈæt
datasets/LJS/wavs/LJ015-0170.wav|ɹˈɛdpæθ wʌz kˈɔːld ɪn ænd ɪnfˈɔːɹmd ʌvðɪ ɪntˈɛndᵻd ɪnvˌɛstɪɡˈeɪʃən. hiː tɹˈaɪd tə stˈeɪv ˈɔf ðɪ ˈiːvəl ˈaɪʊɹ baɪ dᵻklˈɛɹɹɪŋ ðæt ˈɛvɹɪθˌɪŋ wʌz pˈɜːfɛktli ɹˈaɪt;
datasets/LJS/wavs/LJ012-0224.wav|hˌuː ɛɡzˈæmɪnd bˈɪʃəp ænd hɪz fˈɛloʊz, ænd fˈɜːðɚɹ ɪnkɹˈɪmᵻnˌeɪɾɪŋ ˈɛvɪdəns ɐdˈuːst, tə ðɪ ɪfˈɛkt ðætðə pɹˈɪzənɚz hɐd bˈɑːɹɾɚd fɚɹə kˈoʊtʃ tə kˈæɹi "ɐ stˈɪf ˈʌn";
datasets/LJS/wavs/LJ047-0047.wav|ɐkˈoːɹdɪŋ tə fˈeɪnz kəntˌɛmpoːɹˈeɪniəs mˌɛmɚɹˈændəm ænd hɪz pɹˈɛzənt ɹɪkəlˈɛkʃən,
datasets/LJS/wavs/LJ020-0052.wav|kˈʌt ðɪs ˌɪntʊ ɹˈaʊnd kˈeɪks wɪð ɐ bˈɪskɪtkˈʌɾɚ ɔːɹ ɐ ʃˈɑːɹpˈɛdʒd tˈʌmblɚ ænd fˈoʊld, nˌɑːt kwˈaɪt ɪnðə mˈɪdəl,
datasets/LJS/wavs/LJ013-0077.wav|bˈɑːɹbɚɹ ænd flˈɛtʃɚ wɜː bˈoʊθ tɹænspˈoːɹɾᵻd fɔːɹ lˈaɪf, ɑːlðˈoʊ flˈɛtʃɚ dᵻklˈɛɹd ðæt bˈɑːɹbɚ wʌz ˈɪnəsənt, ænd hɐd nˈoʊ ɡˈɪlti nˈɑːlɪdʒ ʌv wˌʌt wʌz bˌiːɪŋ dˈʌn.
datasets/LJS/wavs/LJ048-0153.wav|wˌaɪl ɑːnðɪ ˌoʊvɚpˈæs ˌoʊvɚlˈʊkɪŋ ðɪ ɐsˌæsᵻnˈeɪʃən sˈiːn ɹˈeɪlɹoʊd ænd jˈɑːɹd tˈɜːmɪnəl wˈɜːkmɛn wɜː pɚmˈɪɾᵻd tə ɹɪmˈeɪn ˌʌndɚ pəlˈiːs suːpɚvˈɪʒən,
datasets/LJS/wavs/LJ003-0028.wav|ænd nˈoʊ dˈaʊt mˌeɪd ðə mˈiːt ˈɑːlsoʊ pˈeɪ tˈoʊl.
datasets/LJS/wavs/LJ002-0277.wav|ðɛɹwˌɜː fɪftˈiːn ɹˈuːmz ʌv vˈɛɹɪəs sˈaɪzɪz, ænd æz ðə nˈʌmbɚz ɪmpɹˈɪzənd ɹˈɛɹli ɛksˈiːdᵻd fˈaɪvændtwˈɛnti, ðə plˈeɪs wʌz nˈɛvɚɹ ˌoʊvɚkɹˈaʊdᵻd,
datasets/LJS/wavs/LJ009-0050.wav|hiː hˈæz, haʊˈɛvɚ, dˈʌbli ˈɜːnd hɪz sˈɛntəns, ænd ɪz ˈæktʃuːəli kəndˈɛmd fɔːɹ bˈɜːɡlɚɹi kəmˈɪɾᵻd sˈɪns hɪz ɐɹˈaɪvəl ɪn ˈɪŋɡlənd.
datasets/LJS/wavs/LJ003-0084.wav|kwˈoʊt, ɐ kˈɑːmənsˈaɪzd mˈæn, sˈɛz ðə kˈiːpɚ, mˈɪstɚ nˈuːmən, kæn tˈɜːn ɪn naɪntˈiːn ˈɪntʃᵻz, ˈɛnd kwˈoʊt.
datasets/LJS/wavs/LJ018-0305.wav|ðə bˈɪlz wɜː sˈɛnt æz ɐ mˈæɾɚɹ ʌv fˈɔːɹm tə ðə dɹˈɔːɹ tə hæv ðə dˈeɪt ˈædᵻd, ænd ðə fˈɔːɹdʒɚɹi wʌz ɐtwˈʌns dɪtˈɛktᵻd.
datasets/LJS/wavs/LJ015-0118.wav|pˈeɪd hˌɪm ðə kˈɑːmplɪmənt ʌv dɪskɹˈaɪbɪŋ hˌɪm æz "ɐ jˈʌŋ mˈæn ʌv ɡɹˈeɪt ɪntˈɛlɪdʒəns, kənsˈɪdɚɹəbəl pˈaʊɚz ʌv mˈaɪnd,
datasets/LJS/wavs/LJ034-0128.wav|bˌʌt ðə tˈɛstᵻməni ʌv ðiːz ɛmplˈɔɪiːz, təɡˌɛðɚ wɪð fˈoʊɾəɡɹˌæfz sˈʌbsɪkwəntli tˈeɪkən ʌv ðˌɛm æt ðə sˈiːn ʌvðɪ ɐsˌæsᵻnˈeɪʃən,
datasets/LJS/wavs/LJ035-0074.wav|ðə sˈɛkənd tˈɛst ɹˈʌn ɹɪkwˈaɪɚd wˈʌn mˈɪnɪt ænd fɪftˈiːn sˈɛkəndz.
datasets/LJS/wavs/LJ028-0466.wav|ðɪs ˈɪnɚ pˈɑːɹt wʌz ɐbˌaʊt twˈɛntifˈoːɹ fˈiːt wˈaɪd, ænd æt ˈɪntɚvəlz ʌv ɐbˌaʊt wˈʌn hˈʌndɹəd ænd fˈɔːɹɾi fˈiːt ɪt wʌz sɚmˈaʊntᵻd wɪð tˈaʊɚz.
datasets/LJS/wavs/LJ048-0241.wav|ðiːz ˈeɪdʒənts wɜːɹ ˈiːtʃ ɹɪlˈiːvd fɚɹə hˈæf ˈaɪʊɹ bɹˈeɪk dˈʊɹɪŋ ðə nˈaɪt.
datasets/LJS/wavs/LJ028-0184.wav|hiː ɛkstˈɛndᵻd hɪz ˈɛmpaɪɚ tə ðə mˌɛdɪɾɪɹˈeɪniən ænd ˈiːvən tʊ ˈiːdʒɪpt.
datasets/LJS/wavs/LJ030-0034.wav|ɐpɹˈɑːksɪmətli tˈɛn mˈɪnɪts ˈæftɚ ðɪ ɐɹˈaɪvəl æt lˈʌv fˈiːld, ðə pɹˈɛzɪdənt ænd mɪsˈɛs kˈɛnədi wɛnt tə ðə pɹˌɛzɪdˈɛnʃəl ˈɔːɾəməbˌiəl tə bɪɡˈɪn ðə mˈoʊɾɚkˌeɪd.
datasets/LJS/wavs/LJ005-0222.wav|ænd æz ðə wˈɪndoʊfɹˈeɪmz wʊd nˌɑːt ʃˈʌt tˈaɪt, ðə pɹˈɪzənɚz kəmplˈeɪnd mˈʌtʃ ʌvðə kˈoʊld, ɪspˈɛʃəli æt nˈaɪt.
datasets/LJS/wavs/LJ004-0067.wav|ɔːɹ tə mˌeɪk hˌɪm slˈiːp ɪn klˈoʊs kˈɑːntækt wɪððə vˈɪktᵻmz ʌv kəntˈeɪdʒəs ænd lˈoʊθsʌm dɪzˈiːz,
datasets/LJS/wavs/LJ010-0215.wav|ðɪs lˈɛɾɚ wɛnt ˌɑːn tə sˈeɪ ðˌæɾə nˈuː mˈɛmbɚ hɐdbɪn ˌɪntɹədˈuːst baɪ luːtˈɛnənt mˈɑːɹz, "ɐ fˈaɪn, tˈɔːl, dʒˈɛntəlmənli jˈʌŋ mˈæn,
datasets/LJS/wavs/LJ013-0096.wav|səspˈɪʃənz wɜːɹ ɐɹˈaʊzd wɛn ɪt wʌz fˈaʊnd ðæt hiː hɐdbɪn ɛmplˈɔɪd ɪn sˈɛlɪŋ stˈɑːk fɔːɹ mˈɪstɚɹ ˈɑːksənfɚd, wˌɪtʃ dɪvˈɛləpt ˌɪntʊ sˈɜːtənti
datasets/LJS/wavs/LJ028-0397.wav|wˌɛn dʒˈuːliən sˈɔː ðˈɪs, hiː kˈɔːzd ɐ lˈɑːɹdʒ pˈɑːɹt ʌvðə wˈɔːl təbi ˌoʊvɚθɹˈoʊn, ænd æz ðə bˈiːsts ɛskˈeɪpt ðeɪ wɜː ʃˈɑːt dˌaʊn baɪ hɪz sˈoʊldʒɚz.
datasets/LJS/wavs/LJ046-0069.wav|ˈaɪ θˈɪŋk hiː fˈɛlt vˈɛɹi stɹˈɔŋli ðætðə pɹˈɛzɪdənt ˈɔːt tə ɡɛt ˌaʊɾəv wˈɑːʃɪŋtən, ænd ɡˌoʊ mˈiːt ðə pˈiːpəl ˌɑːn ɐ ɹˈɛɡjuːlɚ bˈeɪsɪs. ˈɛnd kwˈoʊt.
datasets/LJS/wavs/LJ022-0096.wav|ænd ʌv mˌeɪkɪŋ sˈɜːtən ðæt pˈiːpəl hˌuː ɑːɹ ɛmplˈɔɪd wɪl biː tˈeɪkən fɹʌmðə ɹɪlˈiːf ɹˈoʊlz.
datasets/LJS/wavs/LJ041-0151.wav|ɐn ˈoʊld lˈeɪdi hˈændᵻd mˌiː ɐ pˈæmflət ɐbˌaʊt sˈeɪvɪŋ ðə ɹˈoʊznbɜːɡz. ˈaɪ lˈʊkt æt ðæt pˈeɪpɚ ænd ˈaɪ stˈɪl ɹɪmˈɛmbɚɹ ɪt fɔːɹ sˌʌm ɹˈiːzən, ˈaɪ dˈoʊnt nˈoʊ wˈaɪ. ˈɛnd kwˈoʊt.
datasets/LJS/wavs/LJ030-0109.wav|ðə vˈaɪspɹˌɛzɪdˈɛnʃəl kˈɑːɹ
datasets/LJS/wavs/LJ014-0064.wav|hiː lˈɪvd æt mˈaɪl ˈɛnd, wˈɛns hiː wˈɔːkt ˈɔfən tə kˈɔːl æt θɹˈiː, mˈɪnvɚ plˈeɪs, bˈɜːmɑːndsi, ðə ɹˈɛzɪdəns ʌv hɪz ˈoʊld lˈʌv.
datasets/LJS/wavs/LJ015-0273.wav|bˌʌt sˈæwɚdz ˌɑːpɚɹˈeɪʃənz wɜː mˈeɪnli dɚɹˈɛktᵻd tə ðə fˌæbɹɪkˈeɪʃən ænd ˈʌɾɚɹɪŋ ʌv fˈɔːɹdʒd tʃˈɛkz.
datasets/LJS/wavs/LJ046-0012.wav|ðɛɹ hɐvbɪn ɐtˈɛmpts ɑːnðə lˈaɪvz ʌv wˈʌn ˌaʊɾəv ˈɛvɹi θɹˈiː.
datasets/LJS/wavs/LJ009-0100.wav|stɹˈʌɡəlz vˈaɪələntli; hɪz fˈiːt, lˈɛɡz, hˈændz, ænd ˈɑːɹmz, ˈiːvən ðə mˈʌsəlz ʌv hɪz bˈæk,
datasets/LJS/wavs/LJ050-0181.wav|ðə kəmˈɪʃən ɹɪɡˈɑːɹdz ðɪs æz ɐ mˈoʊst jˈuːsfəl ˌɪnəvˈeɪʃən ænd ˈɜːdʒᵻz ðætðə pɹˈæktɪs biː kəntˈɪnjuːd.
datasets/LJS/wavs/LJ002-0264.wav|lˈɛɡəsɪz hɐd ˈɑːlsoʊ bˌɪn lˈɛft tə fɹˈiː ɐ sˈɜːtən nˈʌmbɚɹ ʌv dˈɛɾɚz, nˈoʊɾəbli ðæt ʌv wˈʌn hˈʌndɹəd pˈaʊndz pɜːɹ ˈænəm
datasets/LJS/wavs/LJ009-0118.wav|kʊd hˈɑːɹdli wˈɪtnəs ðɪs sˈɛɹɪməni wɪðˌaʊt bˌiːɪŋ ɐfˈɛktᵻd. ðə mˈɛn, hˌuː wɜː sˌoʊ lˈeɪtli snˈætʃt fɹʌmðə dʒˈɔːz ʌv dˈɛθ,
datasets/LJS/wavs/LJ025-0154.wav|ænd wˌɪtʃ sˈɜːtənli hˈoʊld ɡˈʊd fɚðə vˈæst mədʒˈɔːɹɪɾi ʌv ˈænɪməlz ænd plˈænts, ɑːɹ ʌv jˌuːnɪvˈɜːsəl ˌæplɪkˈeɪʃən.
datasets/LJS/wavs/LJ006-0077.wav|ðə fˈækt wʌz, hiː dɪdnˌɑːt kˈiːp ðə klˌæsɪfɪkˈeɪʃən ʌv pɹˈɪzənɚz ˌɑːn fˈɜːst ɐɹˈaɪvəl ɪn hɪz ˈoʊn hˈændz, nˈɔːɹ ˈiːvən ɪn ðæt ʌv hɪz ˈɑːfɪsɚz.
datasets/LJS/wavs/LJ049-0167.wav|ɪnðə fˈiːld ʌv pɹɪvˈɛntɪv ɪnvˌɛstɪɡˈeɪʃən ɪn ɹɪɡˈɑːɹd tə ðə pɹˈɛzɪdənts sɪkjˈʊɹɪɾi.
datasets/LJS/wavs/LJ009-0012.wav|ðɪs wʌz nˈoʊɾɪsəbəl wɪð fˈɔːntəlɹˌɔɪ, hˈuː, ˌɑːn ɐkˈaʊnt ʌv hɪz bˈɜːθ ænd ˌæntɪsˈiːdənts, wʌz ɐlˈaʊd tʊ ˈɑːkjʊpˌaɪ ɐ tˈɜːnkiːz ɹˈuːm,
datasets/LJS/wavs/LJ035-0200.wav|fɹˈɪts bɪlˈiːvd ðæt hiː lˈɜːnd ʌv ˈɑːswəldz ˈæbsəns ˈæftɚ ðə ɹˈaɪfəl wʌz fˈaʊnd.
datasets/LJS/wavs/LJ027-0059.wav|ðˈiːz, ðˈɛɹfoːɹ, mˈeɪ wˈɛl biː kˈɔːld bˈækbənd ˈænɪməlz.
datasets/LJS/wavs/LJ016-0022.wav|ɐ hˈæɹoʊɪŋ sˈiːn fˈɑːloʊd;
datasets/LJS/wavs/LJ040-0055.wav|ðə dɪskˈʌʃən bɪlˌoʊ wɪl dɪskɹˈaɪb ðɪ ɪvˈɛnts nˈoʊn tə ðə kəmˈɪʃən wˌɪtʃ mˈoʊst klˈɪɹli ɹɪvˈiːlz ðə fɔːɹmˈeɪʃən ænd nˈeɪtʃɚɹ ʌv ˈɑːswəldz kˈæɹɪktɚ.
